time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
333.52084,0.029979246,22.079828,333.52084,0.029979246,17.601145,333.52084,27.629631,333.52084,24.333332,333.52084,25.0,333.52084,85.22222,333.52084,0.0,333.52084,273.0,333.52084,973.92114,333.52084,21.690285,333.52084,0.0,333.52084,0.0,333.52084,0.0,333.52084,0.00052827294,333.52084,0.0004914786,333.52084,22.40889,333.52084,22.703331,333.52084,22.776669,333.52084,20241128,333.52084,123000,333.52084,2024.0,333.52084,11.0,333.52084,28.0,333.52084,12.0,333.52084,30.0,333.52084,0.0,333.52084,-1.0,333.52084,-999.0,333.52084,-999.0,333.52084,-999.0,333.52084,4.1740003,333.52084,2500.0,333.52084,0.029979246,81421.445,333.52084,0.029979246,68312.28,333.52084,,333.52084,,333.52084,,333.52084,,333.52084,,333.52084,,333.52084,,333.52084,,333.52084,0.11991698,0.19236273,333.52084,0.11991698,0.010003618,,,,,,,,,,,,,333.52084,0.0,0.0,1.3790454,333.52084,0.0,1.6188793,333.52084,0.11991698,0.032742094,333.52084,0.11991698,27.644066,333.52084,0.11991698,0.0010914032,333.52084,0.11991698,0.049424015,333.52084,0.11991698,5.0,333.52084,0.0,WaterCloud,333.52084,30.0,333.52084,
333.52084,0.05995849,8.297367,333.52084,0.05995849,0.9488175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.52084,0.05995849,30594.008,333.52084,0.05995849,3677.5083,,,,,,,,,,,,,,,,,333.52084,0.14989623,0.19355151,333.52084,0.14989623,0.010594777,,,,,,,,,,,,,333.52084,0.0,1.0,1.5889001,333.52084,1.0,,333.52084,0.14989623,0.0335416,333.52084,0.14989623,27.647581,333.52084,0.14989623,0.0011180533,333.52084,0.14989623,0.05189445,333.52084,0.14989623,6.0,333.52084,1.0,MixedCloud,,,,
333.52084,0.08993774,7.563156,333.52084,0.08993774,0.66769296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.52084,0.08993774,27889.916,333.52084,0.08993774,2591.0837,,,,,,,,,,,,,,,,,333.52084,0.17987548,0.19458011,333.52084,0.17987548,0.011267176,,,,,,,,,,,,,333.52084,0.0,2.0,1.7987548,333.52084,2.0,,333.52084,0.17987548,0.03430146,333.52084,0.17987548,27.650927,333.52084,0.17987548,0.001143382,333.52084,0.17987548,0.054731235,333.52084,0.17987548,6.0,333.52084,2.0,Ice/dust/ash,,,,
333.52084,0.11991698,7.128931,333.52084,0.11991698,0.5533095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.52084,0.11991698,26299.758,333.52084,0.11991698,2146.1726,,,,,,,,,,,,,,,,,333.52084,0.20985472,0.1922146,333.52084,0.20985472,0.011175598,,,,,,,,,,,,,333.52084,1.0,0.0,,333.52084,3.0,,333.52084,0.20985472,0.033675157,333.52084,0.20985472,27.64817,333.52084,0.20985472,0.0011225053,333.52084,0.20985472,0.054942105,333.52084,0.20985472,6.0,333.52084,3.0,Rain/Dust,,,,
333.52084,0.14989623,6.8461103,333.52084,0.14989623,0.4888145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.52084,0.14989623,25236.465,333.52084,0.14989623,1894.4592,,,,,,,,,,,,,,,,,333.52084,0.23983397,0.18574776,333.52084,0.23983397,0.011099412,,,,,,,,,,,,,333.52084,1.0,1.0,,333.52084,4.0,,333.52084,0.23983397,0.03137498,333.52084,0.23983397,27.638052,333.52084,0.23983397,0.0010458328,333.52084,0.23983397,0.05638532,333.52084,0.23983397,6.0,333.52084,4.0,Molecular,,,,
333.52084,0.17987548,6.5795183,333.52084,0.17987548,0.45496055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.52084,0.17987548,24251.117,333.52084,0.17987548,1763.1515,,,,,,,,,,,,,,,,,333.52084,0.2698132,0.18114229,333.52084,0.2698132,0.010776007,,,,,,,,,,,,,333.52084,1.0,2.0,,333.52084,5.0,,333.52084,0.2698132,0.029821852,333.52084,0.2698132,27.631218,333.52084,0.2698132,0.0009940617,333.52084,0.2698132,0.05614601,333.52084,0.2698132,6.0,333.52084,5.0,CleanAerosol,,,,
333.52084,0.20985472,6.1979322,333.52084,0.20985472,0.41094747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.52084,0.20985472,22848.078,333.52084,0.20985472,1591.6099,,,,,,,,,,,,,,,,,333.52084,0.29979247,0.17881416,333.52084,0.29979247,0.010523581,,,,,,,,,,,,,333.52084,2.0,0.0,,333.52084,6.0,,333.52084,0.29979247,0.029165192,333.52084,0.29979247,27.628325,333.52084,0.29979247,0.00097217306,333.52084,0.29979247,0.055581048,333.52084,0.29979247,6.0,333.52084,6.0,PollutedAerosol,,,,
333.52084,0.23983397,5.6951957,333.52084,0.23983397,0.3749963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.52084,0.23983397,20998.969,333.52084,0.23983397,1454.8127,,,,,,,,,,,,,,,,,333.52084,0.3297717,0.17625776,333.52084,0.3297717,0.010332876,,,,,,,,,,,,,333.52084,2.0,1.0,,333.52084,7.0,,333.52084,0.3297717,0.028376307,333.52084,0.3297717,27.624857,333.52084,0.3297717,0.000945877,333.52084,0.3297717,0.05536439,333.52084,0.3297717,6.0,333.52084,7.0,Undetected,,,,
333.52084,0.2698132,5.1798453,333.52084,0.2698132,0.33325896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.52084,0.2698132,19116.988,333.52084,0.2698132,1292.2607,,,,,,,,,,,,,,,,,333.52084,0.35975096,0.17795373,333.52084,0.35975096,0.010341843,,,,,,,,,,,,,333.52084,2.0,2.0,,333.52084,8.0,,333.52084,0.35975096,0.029380491,333.52084,0.35975096,27.629276,333.52084,0.35975096,0.0009793495,333.52084,0.35975096,0.054926015,333.52084,0.35975096,6.0,,,,,,,
333.52084,0.29979247,4.7467947,333.52084,0.29979247,0.29811093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.52084,0.29979247,17515.43,333.52084,0.29979247,1154.4303,,,,,,,,,,,,,,,,,333.52084,0.3897302,0.17839888,333.52084,0.3897302,0.010081239,,,,,,,,,,,,,333.52084,3.0,0.0,,333.52084,9.0,,333.52084,0.3897302,0.029881397,333.52084,0.3897302,27.631477,333.52084,0.3897302,0.0009960467,333.52084,0.3897302,0.0534862,333.52084,0.3897302,6.0,,,,,,,
