time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
333.5139,0.029979246,22.073526,333.5139,0.029979246,17.551777,333.5139,27.833332,333.5139,24.444443,333.5139,26.666666,333.5139,85.0,333.5139,0.0,333.5139,273.0,333.5139,973.6953,333.5139,21.756607,333.5139,0.0,333.5139,0.0,333.5139,0.0,333.5139,0.0005609964,333.5139,0.0005107369,333.5139,22.886667,333.5139,23.193335,333.5139,23.068888,333.5139,20241128,333.5139,122000,333.5139,2024.0,333.5139,11.0,333.5139,28.0,333.5139,12.0,333.5139,20.0,333.5139,0.0,333.5139,-1.0,333.5139,-999.0,333.5139,-999.0,333.5139,-999.0,333.5139,4.146111,333.5139,2500.0,333.5139,0.029979246,82860.97,333.5139,0.029979246,70522.086,333.5139,,333.5139,,333.5139,,333.5139,,333.5139,,333.5139,,333.5139,,333.5139,,333.5139,0.11991698,0.18671578,333.5139,0.11991698,0.008328229,,,,,,,,,,,,,333.5139,0.0,0.0,1.349066,333.5139,0.0,1.6488585,333.5139,0.11991698,0.031011824,333.5139,0.11991698,27.636452,333.5139,0.11991698,0.0010337275,333.5139,0.11991698,0.04269956,333.5139,0.11991698,5.0,333.5139,0.0,WaterCloud,333.5139,30.0,333.5139,
333.5139,0.05995849,8.272631,333.5139,0.05995849,0.9014279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5139,0.05995849,31053.264,333.5139,0.05995849,3617.3274,,,,,,,,,,,,,,,,,333.5139,0.14989623,0.18218648,333.5139,0.14989623,0.009001086,,,,,,,,,,,,,333.5139,0.0,1.0,1.5589207,333.5139,1.0,,333.5139,0.14989623,0.029482432,333.5139,0.14989623,27.629723,333.5139,0.14989623,0.0009827478,333.5139,0.14989623,0.047075897,333.5139,0.14989623,5.0,333.5139,1.0,MixedCloud,,,,
333.5139,0.08993774,7.4895434,333.5139,0.08993774,0.6297635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5139,0.08993774,28113.754,333.5139,0.08993774,2527.0522,,,,,,,,,,,,,,,,,333.5139,0.17987548,0.1804211,333.5139,0.17987548,0.009826358,,,,,,,,,,,,,333.5139,0.0,2.0,1.7687756,333.5139,2.0,,333.5139,0.17987548,0.02907194,333.5139,0.17987548,27.627916,333.5139,0.17987548,0.00096906465,333.5139,0.17987548,0.051649157,333.5139,0.17987548,6.0,333.5139,2.0,Ice/dust/ash,,,,
333.5139,0.11991698,6.879756,333.5139,0.11991698,0.48990032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5139,0.11991698,25821.256,333.5139,0.11991698,1967.3418,,,,,,,,,,,,,,,,,333.5139,0.20985472,0.17858127,333.5139,0.20985472,0.010077174,,,,,,,,,,,,,333.5139,1.0,0.0,13.13091,333.5139,3.0,,333.5139,0.20985472,0.028613985,333.5139,0.20985472,27.6259,333.5139,0.20985472,0.0009537994,333.5139,0.20985472,0.053414628,333.5139,0.20985472,6.0,333.5139,3.0,Rain/Dust,,,,
333.5139,0.14989623,6.409073,333.5139,0.14989623,0.4307303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5139,0.14989623,24054.15,333.5139,0.14989623,1728.36,,,,,,,,,,,,,,,,,333.5139,0.23983397,0.17548808,333.5139,0.23983397,0.01038123,,,,,,,,,,,,,333.5139,1.0,1.0,13.790453,333.5139,4.0,,333.5139,0.23983397,0.027639128,333.5139,0.23983397,27.621613,333.5139,0.23983397,0.00092130434,333.5139,0.23983397,0.05584826,333.5139,0.23983397,6.0,333.5139,4.0,Molecular,,,,
333.5139,0.17987548,6.0665183,333.5139,0.17987548,0.40423918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5139,0.17987548,22771.072,333.5139,0.17987548,1622.8044,,,,,,,,,,,,,,,,,333.5139,0.2698132,0.17284542,333.5139,0.2698132,0.010032721,,,,,,,,,,,,,333.5139,1.0,2.0,,333.5139,5.0,,333.5139,0.2698132,0.02684271,333.5139,0.2698132,27.618109,333.5139,0.2698132,0.000894757,333.5139,0.2698132,0.054855905,333.5139,0.2698132,6.0,333.5139,5.0,CleanAerosol,,,,
333.5139,0.20985472,5.7241116,333.5139,0.20985472,0.3734047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5139,0.20985472,21483.266,333.5139,0.20985472,1499.0483,,,,,,,,,,,,,,,,,333.5139,0.29979247,0.17115764,333.5139,0.29979247,0.009574425,,,,,,,,,,,,,333.5139,2.0,0.0,,333.5139,6.0,,333.5139,0.29979247,0.026433181,333.5139,0.29979247,27.616306,333.5139,0.29979247,0.00088110607,333.5139,0.29979247,0.05296623,333.5139,0.29979247,6.0,333.5139,6.0,PollutedAerosol,,,,
333.5139,0.23983397,5.346958,333.5139,0.23983397,0.35081065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5139,0.23983397,20066.973,333.5139,0.23983397,1406.6542,,,,,,,,,,,,,,,,,333.5139,0.3297717,0.17153649,333.5139,0.3297717,0.009461471,,,,,,,,,,,,,333.5139,2.0,1.0,,333.5139,7.0,,333.5139,0.3297717,0.026868014,333.5139,0.3297717,27.618217,333.5139,0.3297717,0.00089560053,333.5139,0.3297717,0.052274868,333.5139,0.3297717,6.0,333.5139,7.0,Undetected,,,,
333.5139,0.2698132,4.9108734,333.5139,0.2698132,0.31006992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5139,0.2698132,18426.62,333.5139,0.2698132,1244.5787,,,,,,,,,,,,,,,,,333.5139,0.35975096,0.17748679,333.5139,0.35975096,0.009593918,,,,,,,,,,,,,333.5139,2.0,2.0,,333.5139,8.0,,333.5139,0.35975096,0.029625122,333.5139,0.35975096,27.63035,333.5139,0.35975096,0.000987504,333.5139,0.35975096,0.051283956,333.5139,0.35975096,6.0,,,,,,,
333.5139,0.29979247,4.514101,333.5139,0.29979247,0.27124798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5139,0.29979247,16939.521,333.5139,0.29979247,1087.8538,,,,,,,,,,,,,,,,,333.5139,0.3897302,0.18380357,333.5139,0.3897302,0.010153178,,,,,,,,,,,,,333.5139,3.0,0.0,,333.5139,9.0,,333.5139,0.3897302,0.032566648,333.5139,0.3897302,27.643293,333.5139,0.3897302,0.0010855548,333.5139,0.3897302,0.05233512,333.5139,0.3897302,6.0,,,,,,,
