time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
332.4514,0.029979246,22.629333,332.4514,0.029979246,17.911245,332.4514,31.234571,332.4514,27.339504,332.4514,23.0,332.4514,79.111115,332.4514,0.0,332.4514,228.0,332.4514,970.3729,332.4514,23.39753,332.4514,0.0,332.4514,0.0,332.4514,0.0,332.4514,0.008368445,332.4514,0.0071745855,332.4514,26.266666,332.4514,26.448889,332.4514,26.617779,332.4514,20241127,332.4514,105000,332.4514,2024.0,332.4514,11.0,332.4514,27.0,332.4514,10.0,332.4514,50.0,332.4514,0.0,332.4514,-1.0,332.4514,-999.0,332.4514,-999.0,332.4514,-999.0,332.4514,3.955778,332.4514,2500.0,332.4514,0.029979246,21537.7,332.4514,0.029979246,18642.693,332.4514,,332.4514,,332.4514,,332.4514,,332.4514,,332.4514,,332.4514,,332.4514,,332.4514,0.11991698,0.20258087,332.4514,0.11991698,0.009635197,,,,,,,,,,,,,332.4514,0.0,0.0,13.10093,332.4514,0.0,1.4989623,332.4514,0.11991698,0.016318696,332.4514,0.11991698,27.571802,332.4514,0.11991698,0.00054395647,332.4514,0.11991698,0.045382675,332.4514,0.11991698,5.0,332.4514,0.0,WaterCloud,332.4514,30.0,332.4514,
332.4514,0.05995849,9.003941,332.4514,0.05995849,1.0593336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.05995849,8563.36,332.4514,0.05995849,1095.4503,,,,,,,,,,,,,,,,,332.4514,0.14989623,0.1929194,332.4514,0.14989623,0.009216841,,,,,,,,,,,,,332.4514,0.0,1.0,13.460682,332.4514,1.0,,332.4514,0.14989623,0.013609144,332.4514,0.14989623,27.559881,332.4514,0.14989623,0.00045363812,332.4514,0.14989623,0.045592327,332.4514,0.14989623,5.0,332.4514,1.0,MixedCloud,,,,
332.4514,0.08993774,7.896505,332.4514,0.08993774,0.6765581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.08993774,7506.365,332.4514,0.08993774,696.7063,,,,,,,,,,,,,,,,,332.4514,0.17987548,0.18383047,332.4514,0.17987548,0.008804161,,,,,,,,,,,,,332.4514,0.0,2.0,,332.4514,2.0,,332.4514,0.17987548,0.011047993,332.4514,0.17987548,27.548609,332.4514,0.17987548,0.00036826642,332.4514,0.17987548,0.045698266,332.4514,0.17987548,5.0,332.4514,2.0,Ice/dust/ash,,,,
332.4514,0.11991698,7.0643167,332.4514,0.11991698,0.48976648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.11991698,6714.8623,332.4514,0.11991698,501.90045,,,,,,,,,,,,,,,,,332.4514,0.20985472,0.17762417,332.4514,0.20985472,0.008517247,,,,,,,,,,,,,332.4514,1.0,0.0,,332.4514,3.0,,332.4514,0.20985472,0.009351252,332.4514,0.20985472,27.541145,332.4514,0.20985472,0.00031170843,332.4514,0.20985472,0.045748472,332.4514,0.20985472,5.0,332.4514,3.0,Rain/Dust,,,,
332.4514,0.14989623,6.441752,332.4514,0.14989623,0.401889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.14989623,6122.7246,332.4514,0.14989623,410.4666,,,,,,,,,,,,,,,,,332.4514,0.23983397,0.17205432,332.4514,0.23983397,0.008266513,,,,,,,,,,,,,332.4514,1.0,1.0,,332.4514,4.0,,332.4514,0.23983397,0.007833723,332.4514,0.23983397,27.53447,332.4514,0.23983397,0.0002611241,332.4514,0.23983397,0.04583353,332.4514,0.23983397,5.0,332.4514,4.0,Molecular,,,,
332.4514,0.17987548,5.878536,332.4514,0.17987548,0.34294212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.17987548,5588.1763,332.4514,0.17987548,349.29263,,,,,,,,,,,,,,,,,332.4514,0.2698132,0.17018436,332.4514,0.2698132,0.008153628,,,,,,,,,,,,,332.4514,1.0,2.0,,332.4514,5.0,,332.4514,0.2698132,0.0074539757,332.4514,0.2698132,27.532797,332.4514,0.2698132,0.00024846583,332.4514,0.2698132,0.045708455,332.4514,0.2698132,5.0,332.4514,5.0,CleanAerosol,,,,
332.4514,0.20985472,5.4240217,332.4514,0.20985472,0.3026625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.20985472,5154.7954,332.4514,0.20985472,307.353,,,,,,,,,,,,,,,,,332.4514,0.29979247,0.16898434,332.4514,0.29979247,0.008103336,,,,,,,,,,,,,332.4514,2.0,0.0,,332.4514,6.0,,332.4514,0.29979247,0.00727518,332.4514,0.29979247,27.532011,332.4514,0.29979247,0.000242506,332.4514,0.29979247,0.04574482,332.4514,0.29979247,5.0,332.4514,6.0,PollutedAerosol,,,,
332.4514,0.23983397,4.9984083,332.4514,0.23983397,0.2721702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.23983397,4750.626,332.4514,0.23983397,276.08438,,,,,,,,,,,,,,,,,332.4514,0.3297717,0.17166291,332.4514,0.3297717,0.008334345,,,,,,,,,,,,,332.4514,2.0,1.0,,332.4514,7.0,,332.4514,0.3297717,0.008286386,332.4514,0.3297717,27.53646,332.4514,0.3297717,0.00027621284,332.4514,0.3297717,0.046284437,332.4514,0.3297717,5.0,332.4514,7.0,Undetected,,,,
332.4514,0.2698132,4.6128664,332.4514,0.2698132,0.24612522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.2698132,4383.935,332.4514,0.2698132,248.86046,,,,,,,,,,,,,,,,,332.4514,0.35975096,0.17719656,332.4514,0.35975096,0.00851174,,,,,,,,,,,,,332.4514,2.0,2.0,,332.4514,8.0,,332.4514,0.35975096,0.010175718,332.4514,0.35975096,27.544773,332.4514,0.35975096,0.0003391906,332.4514,0.35975096,0.0458115,332.4514,0.35975096,5.0,,,,,,,
332.4514,0.29979247,4.254336,332.4514,0.29979247,0.22434923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.29979247,4043.4834,332.4514,0.29979247,226.39275,,,,,,,,,,,,,,,,,332.4514,0.3897302,0.18232849,332.4514,0.3897302,0.008647438,,,,,,,,,,,,,332.4514,3.0,0.0,,332.4514,9.0,,332.4514,0.3897302,0.011942773,332.4514,0.3897302,27.552546,332.4514,0.3897302,0.0003980925,332.4514,0.3897302,0.04525427,332.4514,0.3897302,5.0,,,,,,,
332.4514,0.3297717,3.9620852,332.4514,0.3297717,0.20971292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.3297717,3765.2573,332.4514,0.3297717,211.09123,,,,,,,,,,,,,,,,,332.4514,0.41970944,0.18713437,332.4514,0.41970944,0.009059517,,,,,,,,,,,,,332.4514,3.0,1.0,,,,,332.4514,0.41970944,0.013618244,332.4514,0.41970944,27.559921,332.4514,0.41970944,0.00045394147,332.4514,0.41970944,0.04615523,332.4514,0.41970944,5.0,,,,,,,
332.4514,0.35975096,3.6889334,332.4514,0.35975096,0.19268182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.35975096,3504.6106,332.4514,0.35975096,193.56795,,,,,,,,,,,,,,,,,332.4514,0.4496887,0.19500865,332.4514,0.4496887,0.00950574,,,,,,,,,,,,,332.4514,3.0,2.0,,,,,332.4514,0.4496887,0.016248193,332.4514,0.4496887,27.571491,332.4514,0.4496887,0.00054160645,332.4514,0.4496887,0.04647705,332.4514,0.4496887,5.0,,,,,,,
332.4514,0.3897302,3.4330359,332.4514,0.3897302,0.17691508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.3897302,3261.9373,332.4514,0.3897302,177.06232,,,,,,,,,,,,,,,,,332.4514,0.47966793,0.20124646,332.4514,0.47966793,0.009662659,,,,,,,,,,,,,332.4514,4.0,0.0,,,,,332.4514,0.47966793,0.018382894,332.4514,0.47966793,27.580885,332.4514,0.47966793,0.00061276316,332.4514,0.47966793,0.045812074,332.4514,0.47966793,5.0,,,,,,,
332.4514,0.41970944,3.1793394,332.4514,0.41970944,0.16714264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.41970944,3017.8835,332.4514,0.41970944,166.77045,,,,,,,,,,,,,,,,,332.4514,0.5096472,0.2093291,332.4514,0.5096472,0.010078971,,,,,,,,,,,,,332.4514,4.0,1.0,,,,,332.4514,0.5096472,0.02111774,332.4514,0.5096472,27.592916,332.4514,0.5096472,0.0007039246,332.4514,0.5096472,0.04593928,332.4514,0.5096472,5.0,,,,,,,
332.4514,0.44968867,2.9698496,332.4514,0.44968867,0.15729585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.44968867,2818.483,332.4514,0.44968867,156.33008,,,,,,,,,,,,,,,,,332.4514,0.5396264,0.21501106,332.4514,0.5396264,0.010331393,,,,,,,,,,,,,332.4514,4.0,2.0,,,,,332.4514,0.5396264,0.02313338,332.4514,0.5396264,27.601784,332.4514,0.5396264,0.0007711127,332.4514,0.5396264,0.04584725,332.4514,0.5396264,5.0,,,,,,,
332.4514,0.47966793,2.7633944,332.4514,0.47966793,0.14487581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.47966793,2623.0955,332.4514,0.47966793,143.28343,,,,,,,,,,,,,,,,,332.4514,0.56960565,0.221286,332.4514,0.56960565,0.010454616,,,,,,,,,,,,,332.4514,5.0,0.0,,,,,332.4514,0.56960565,0.02533664,332.4514,0.56960565,27.61148,332.4514,0.56960565,0.0008445547,332.4514,0.56960565,0.045109075,332.4514,0.56960565,5.0,,,,,,,
332.4514,0.5096472,2.5768557,332.4514,0.5096472,0.13580246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.5096472,2445.8853,332.4514,0.5096472,133.87094,,,,,,,,,,,,,,,,,332.4514,0.59958494,0.22698529,332.4514,0.59958494,0.010907237,,,,,,,,,,,,,332.4514,5.0,1.0,,,,,332.4514,0.59958494,0.027375458,332.4514,0.59958494,27.620451,332.4514,0.59958494,0.0009125152,332.4514,0.59958494,0.045842916,332.4514,0.59958494,5.0,,,,,,,
332.4514,0.5396264,2.3845756,332.4514,0.5396264,0.12601517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.5396264,2261.8132,332.4514,0.5396264,123.611694,,,,,,,,,,,,,,,,,332.4514,0.62956417,0.23354568,332.4514,0.62956417,0.011030315,,,,,,,,,,,,,332.4514,5.0,2.0,,,,,332.4514,0.62956417,0.029705696,332.4514,0.62956417,27.630705,332.4514,0.62956417,0.0009901898,332.4514,0.62956417,0.045091875,332.4514,0.62956417,5.0,,,,,,,
332.4514,0.56960565,2.2285292,332.4514,0.56960565,0.116346866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.56960565,2113.5586,332.4514,0.56960565,113.78148,,,,,,,,,,,,,,,,,332.4514,0.6595434,0.23742165,332.4514,0.6595434,0.011009132,,,,,,,,,,,,,332.4514,6.0,0.0,,,,,332.4514,0.6595434,0.031193813,332.4514,0.6595434,27.63725,332.4514,0.6595434,0.0010397935,332.4514,0.6595434,0.044281226,332.4514,0.6595434,5.0,,,,,,,
332.4514,0.59958494,2.0788488,332.4514,0.59958494,0.11099211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.59958494,1971.5837,332.4514,0.59958494,108.20496,,,,,,,,,,,,,,,,,332.4514,0.6895227,0.24114786,332.4514,0.6895227,0.011207949,,,,,,,,,,,,,332.4514,6.0,1.0,,,,,332.4514,0.6895227,0.03268439,332.4514,0.6895227,27.64381,332.4514,0.6895227,0.0010894798,332.4514,0.6895227,0.0443773,332.4514,0.6895227,5.0,,,,,,,
332.4514,0.62956417,1.951034,332.4514,0.62956417,0.10290049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4514,0.62956417,1850.875,332.4514,0.62956417,99.73003,,,,,,,,,,,,,,,,,332.4514,0.7195019,0.24575567,332.4514,0.7195019,0.011339691,,,,,,,,,,,,,332.4514,6.0,2.0,,,,,332.4514,0.7195019,0.034461215,332.4514,0.7195019,27.651628,332.4514,0.7195019,0.001148707,332.4514,0.7195019,0.044064958,332.4514,0.7195019,5.0,,,,,,,
