time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
332.4375,0.029979246,22.911915,332.4375,0.029979246,17.949234,332.4375,32.006176,332.4375,27.888887,332.4375,23.555555,332.4375,77.666664,332.4375,0.0,332.4375,253.33333,332.4375,970.0869,332.4375,23.624422,332.4375,0.0,332.4375,0.0,332.4375,0.0,332.4375,0.05689268,332.4375,0.051256403,332.4375,27.516668,332.4375,27.794443,332.4375,27.755554,332.4375,20241127,332.4375,103000,332.4375,2024.0,332.4375,11.0,332.4375,27.0,332.4375,10.0,332.4375,30.0,332.4375,0.0,332.4375,-1.0,332.4375,-999.0,332.4375,-999.0,332.4375,-999.0,332.4375,4.2521114,332.4375,2500.0,332.4375,0.029979246,8620.785,332.4375,0.029979246,7078.972,332.4375,,332.4375,,332.4375,,332.4375,,332.4375,,332.4375,,332.4375,,332.4375,,332.4375,0.11991698,0.2078453,332.4375,0.11991698,0.011244642,,,,,,,,,,,,,332.4375,0.0,0.0,3.3576756,332.4375,0.0,1.349066,332.4375,0.11991698,0.012432132,332.4375,0.11991698,27.554703,332.4375,0.11991698,0.0004144044,332.4375,0.11991698,0.051324055,332.4375,0.11991698,6.0,332.4375,0.0,WaterCloud,332.4375,30.0,332.4375,
332.4375,0.05995849,9.642526,332.4375,0.05995849,1.2076156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4375,0.05995849,3611.4192,332.4375,0.05995849,457.6046,,,,,,,,,,,,,,,,,332.4375,0.14989623,0.19741744,332.4375,0.14989623,0.010585073,,,,,,,,,,,,,332.4375,0.0,1.0,3.5675304,332.4375,1.0,,332.4375,0.14989623,0.009737982,332.4375,0.14989623,27.542847,332.4375,0.14989623,0.00032459942,332.4375,0.14989623,0.050886676,332.4375,0.14989623,6.0,332.4375,1.0,MixedCloud,,,,
332.4375,0.08993774,8.715232,332.4375,0.08993774,0.82759184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4375,0.08993774,3263.8403,332.4375,0.08993774,307.46457,,,,,,,,,,,,,,,,,332.4375,0.17987548,0.18844253,332.4375,0.17987548,0.0099239815,,,,,,,,,,,,,332.4375,0.0,2.0,3.777385,332.4375,2.0,,332.4375,0.17987548,0.0074452246,332.4375,0.17987548,27.532757,332.4375,0.17987548,0.00024817418,332.4375,0.17987548,0.050022285,332.4375,0.17987548,6.0,332.4375,2.0,Ice/dust/ash,,,,
332.4375,0.11991698,7.8342557,332.4375,0.11991698,0.62875205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4375,0.11991698,2936.1062,332.4375,0.11991698,228.72353,,,,,,,,,,,,,,,,,332.4375,0.20985472,0.18156564,332.4375,0.20985472,0.009339292,,,,,,,,,,,,,332.4375,1.0,0.0,,332.4375,3.0,,332.4375,0.20985472,0.0057191146,332.4375,0.20985472,27.525164,332.4375,0.20985472,0.00019063716,332.4375,0.20985472,0.048903853,332.4375,0.20985472,5.0,332.4375,3.0,Rain/Dust,,,,
332.4375,0.14989623,7.131325,332.4375,0.14989623,0.5238286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4375,0.14989623,2668.8496,332.4375,0.14989623,187.00323,,,,,,,,,,,,,,,,,332.4375,0.23983397,0.17688622,332.4375,0.23983397,0.008883317,,,,,,,,,,,,,332.4375,1.0,1.0,,332.4375,4.0,,332.4375,0.23983397,0.0046110908,332.4375,0.23983397,27.520287,332.4375,0.23983397,0.00015370303,332.4375,0.23983397,0.047802977,332.4375,0.23983397,5.0,332.4375,4.0,Molecular,,,,
332.4375,0.17987548,6.523769,332.4375,0.17987548,0.45018592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4375,0.17987548,2440.5813,332.4375,0.17987548,157.75551,,,,,,,,,,,,,,,,,332.4375,0.2698132,0.17640513,332.4375,0.2698132,0.008855935,,,,,,,,,,,,,332.4375,1.0,2.0,,332.4375,5.0,,332.4375,0.2698132,0.004652038,332.4375,0.2698132,27.52047,332.4375,0.2698132,0.00015506794,332.4375,0.2698132,0.04778781,332.4375,0.2698132,5.0,332.4375,5.0,CleanAerosol,,,,
332.4375,0.20985472,6.0066934,332.4375,0.20985472,0.3956567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4375,0.20985472,2246.29,332.4375,0.20985472,136.13905,,,,,,,,,,,,,,,,,332.4375,0.29979247,0.17759511,332.4375,0.29979247,0.008978887,,,,,,,,,,,,,332.4375,2.0,0.0,,332.4375,6.0,,332.4375,0.29979247,0.005165097,332.4375,0.29979247,27.522726,332.4375,0.29979247,0.00017216991,332.4375,0.29979247,0.048096318,332.4375,0.29979247,5.0,332.4375,6.0,PollutedAerosol,,,,
332.4375,0.23983397,5.570995,332.4375,0.23983397,0.35528782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4375,0.23983397,2082.038,332.4375,0.23983397,120.09284,,,,,,,,,,,,,,,,,332.4375,0.3297717,0.18155885,332.4375,0.3297717,0.009198482,,,,,,,,,,,,,332.4375,2.0,1.0,,332.4375,7.0,,332.4375,0.3297717,0.0064421687,332.4375,0.3297717,27.528343,332.4375,0.3297717,0.00021473893,332.4375,0.3297717,0.04818059,332.4375,0.3297717,5.0,332.4375,7.0,Undetected,,,,
332.4375,0.2698132,5.18697,332.4375,0.2698132,0.3284843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4375,0.2698132,1937.4147,332.4375,0.2698132,109.53074,,,,,,,,,,,,,,,,,332.4375,0.35975096,0.18792848,332.4375,0.35975096,0.009434011,,,,,,,,,,,,,332.4375,2.0,2.0,,332.4375,8.0,,332.4375,0.35975096,0.008419227,332.4375,0.35975096,27.537045,332.4375,0.35975096,0.00028064087,332.4375,0.35975096,0.047764074,332.4375,0.35975096,5.0,,,,,,,
332.4375,0.29979247,4.8533096,332.4375,0.29979247,0.3083296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4375,0.29979247,1812.6981,332.4375,0.29979247,101.507744,,,,,,,,,,,,,,,,,332.4375,0.3897302,0.19385333,332.4375,0.3897302,0.010114549,,,,,,,,,,,,,332.4375,3.0,0.0,,332.4375,9.0,,332.4375,0.3897302,0.010260342,332.4375,0.3897302,27.545145,332.4375,0.3897302,0.00034201145,332.4375,0.3897302,0.049565963,332.4375,0.3897302,5.0,,,,,,,
