LECROYMAUI,0,Waveform
Segments,1,SegmentSize,125002
Segment,TrigTime,TimeSinceSegment1
#1,03-Apr-2024 20:00:21,0                 
Time,Ampl
1.783806e-06,0.015813
1.784206e-06,0.015813
1.784606e-06,0.0134602
1.785006e-06,0.0134602
1.785406e-06,0.0111073
1.785806e-06,0.0087544
1.786206e-06,0.00640152
1.786606e-06,0.00640152
1.787006e-06,0.0111073
1.787406e-06,0.0111073
1.787806e-06,0.0087544
1.788206e-06,0.0087544
1.788606e-06,0.0087544
1.789006e-06,0.00640152
1.789406e-06,0.00640152
1.789806e-06,0.0087544
1.790206e-06,0.0087544
1.790606e-06,0.0087544
1.791006e-06,0.0111073
1.791406e-06,0.0111073
1.791806e-06,0.0087544
1.792206e-06,0.00640152
1.792606e-06,0.00640152
1.793006e-06,0.0087544
1.793406e-06,0.0111073
1.793806e-06,0.0111073
1.794206e-06,0.0134602
1.794606e-06,0.0111073
1.795006e-06,0.0111073
1.795406e-06,0.0111073
1.795806e-06,0.015813
1.796206e-06,0.0181659
1.796606e-06,0.015813
1.797006e-06,0.0134602
1.797406e-06,0.0111073
1.797806e-06,0.0134602
1.798206e-06,0.0134602
1.798606e-06,0.0134602
1.799006e-06,0.0134602
1.799406e-06,0.0134602
1.799806e-06,0.015813
1.800206e-06,0.015813
1.800606e-06,0.0134602
1.801006e-06,0.00640152
1.801406e-06,0.00640152
1.801806e-06,0.0087544
1.802206e-06,0.0087544
1.802606e-06,0.00640152
1.803006e-06,0.00404864
1.803406e-06,0.00640152
1.803806e-06,0.00640152
1.804206e-06,0.0087544
1.804606e-06,0.0087544
1.805006e-06,0.0087544
1.805406e-06,0.0087544
1.805806e-06,0.0087544
1.806206e-06,0.0087544
1.806606e-06,0.0087544
1.807006e-06,0.00404864
1.807406e-06,0.00640152
1.807806e-06,0.0111073
1.808206e-06,0.015813
1.808606e-06,0.0228717
1.809006e-06,0.0252246
1.809406e-06,0.0181659
1.809806e-06,0.0134602
1.810206e-06,0.0111073
1.810606e-06,0.0111073
1.811006e-06,0.0087544
1.811406e-06,0.0087544
1.811806e-06,0.0087544
1.812206e-06,0.0087544
1.812606e-06,0.0111073
1.813006e-06,0.0134602
1.813406e-06,0.0111073
1.813806e-06,0.0087544
1.814206e-06,0.0111073
1.814606e-06,0.0134602
1.815006e-06,0.0134602
1.815406e-06,0.0111073
1.815806e-06,0.0087544
1.816206e-06,0.00640152
1.816606e-06,0.00640152
1.817006e-06,0.00404864
1.817406e-06,0.00169576
1.817806e-06,-0.00065712
1.818206e-06,0.00169576
1.818606e-06,0.00640152
1.819006e-06,0.00640152
1.819406e-06,0.0087544
1.819806e-06,0.0111073
1.820206e-06,0.0111073
1.820606e-06,0.0111073
1.821006e-06,0.0111073
1.821406e-06,0.0134602
1.821806e-06,0.0087544
1.822206e-06,0.00640152
1.822606e-06,0.0087544
1.823006e-06,0.0087544
1.823406e-06,0.0111073
1.823806e-06,0.0111073
1.824206e-06,0.0087544
1.824606e-06,0.0087544
1.825006e-06,0.0111073
1.825406e-06,0.0134602
1.825806e-06,0.015813
1.826206e-06,0.0134602
1.826606e-06,0.0111073
1.827006e-06,0.0087544
1.827406e-06,0.0111073
1.827806e-06,0.0111073
1.828206e-06,0.0087544
1.828606e-06,0.00640152
1.829006e-06,0.0087544
1.829406e-06,0.0111073
1.829806e-06,0.0111073
1.830206e-06,0.0087544
1.830606e-06,0.00640152
1.831006e-06,0.00640152
1.831406e-06,0.0087544
1.831806e-06,0.0087544
1.832206e-06,0.0087544
1.832606e-06,0.00640152
1.833006e-06,0.00640152
1.833406e-06,0.0111073
1.833806e-06,0.015813
1.834206e-06,0.015813
1.834606e-06,0.015813
1.835006e-06,0.0111073
1.835406e-06,0.0087544
1.835806e-06,0.00640152
1.836206e-06,0.00404864
1.836606e-06,0.00404864
1.837006e-06,0.00640152
1.837406e-06,0.0087544
1.837806e-06,0.0111073
1.838206e-06,0.0087544
1.838606e-06,0.0087544
1.839006e-06,0.0111073
1.839406e-06,0.015813
1.839806e-06,0.015813
1.840206e-06,0.0111073
1.840606e-06,0.0087544
1.841006e-06,0.0111073
1.841406e-06,0.0111073
1.841806e-06,0.0087544
1.842206e-06,0.00640152
1.842606e-06,0.0087544
1.843006e-06,0.0087544
1.843406e-06,0.0111073
1.843806e-06,0.0111073
1.844206e-06,0.0111073
1.844606e-06,0.00640152
1.845006e-06,0.00404864
1.845406e-06,0.00640152
1.845806e-06,0.0087544
1.846206e-06,0.0087544
1.846606e-06,0.0111073
1.847006e-06,0.0111073
1.847406e-06,0.0134602
1.847806e-06,0.0134602
1.848206e-06,0.0111073
1.848606e-06,0.0134602
1.849006e-06,0.015813
1.849406e-06,0.015813
1.849806e-06,0.0134602
1.850206e-06,0.0134602
1.850606e-06,0.015813
1.851006e-06,0.0181659
1.851406e-06,0.0181659
1.851806e-06,0.0134602
1.852206e-06,0.0134602
1.852606e-06,0.0134602
1.853006e-06,0.0111073
1.853406e-06,0.0087544
1.853806e-06,0.0087544
1.854206e-06,0.00640152
1.854606e-06,0.00640152
1.855006e-06,0.0087544
1.855406e-06,0.0087544
1.855806e-06,0.0087544
1.856206e-06,0.00640152
1.856606e-06,0.00640152
1.857006e-06,0.0087544
1.857406e-06,0.0087544
1.857806e-06,0.0111073
1.858206e-06,0.0087544
1.858606e-06,0.0087544
1.859006e-06,0.0087544
1.859406e-06,0.0111073
1.859806e-06,0.0134602
1.860206e-06,0.0111073
1.860606e-06,0.0134602
1.861006e-06,0.015813
1.861406e-06,0.015813
1.861806e-06,0.0134602
1.862206e-06,0.0111073
1.862606e-06,0.00640152
1.863006e-06,0.00404864
1.863406e-06,0.00404864
1.863806e-06,0.0087544
1.864206e-06,0.0111073
1.864606e-06,0.0111073
1.865006e-06,0.0134602
1.865406e-06,0.0134602
1.865806e-06,0.0087544
1.866206e-06,0.0087544
1.866606e-06,0.0087544
1.867006e-06,0.0087544
1.867406e-06,0.00640152
1.867806e-06,0.00404864
1.868206e-06,0.00404864
1.868606e-06,0.00404864
1.869006e-06,0.00640152
1.869406e-06,0.0111073
1.869806e-06,0.0111073
1.870206e-06,0.0087544
1.870606e-06,0.0087544
1.871006e-06,0.0087544
1.871406e-06,0.00640152
1.871806e-06,0.00404864
1.872206e-06,0.00640152
1.872606e-06,0.0087544
1.873006e-06,0.0087544
1.873406e-06,0.0087544
1.873806e-06,0.0087544
1.874206e-06,0.0134602
1.874606e-06,0.0134602
1.875006e-06,0.0087544
1.875406e-06,0.00640152
1.875806e-06,0.0087544
1.876206e-06,0.0134602
1.876606e-06,0.015813
1.877006e-06,0.015813
1.877406e-06,0.0134602
1.877806e-06,0.0111073
1.878206e-06,0.0087544
1.878606e-06,0.0087544
1.879006e-06,0.0087544
1.879406e-06,0.0111073
1.879806e-06,0.0134602
1.880206e-06,0.0134602
1.880606e-06,0.0134602
1.881006e-06,0.0111073
1.881406e-06,0.0111073
1.881806e-06,0.0087544
1.882206e-06,0.0087544
1.882606e-06,0.0087544
1.883006e-06,0.0087544
1.883406e-06,0.0087544
1.883806e-06,0.0087544
1.884206e-06,0.00640152
1.884606e-06,0.0087544
1.885006e-06,0.0087544
1.885406e-06,0.0111073
1.885806e-06,0.0111073
1.886206e-06,0.0087544
1.886606e-06,0.0111073
1.887006e-06,0.015813
1.887406e-06,0.015813
1.887806e-06,0.0111073
1.888206e-06,0.0087544
1.888606e-06,0.0087544
1.889006e-06,0.0087544
1.889406e-06,0.0111073
1.889806e-06,0.0111073
1.890206e-06,0.0087544
1.890606e-06,0.0111073
1.891006e-06,0.0111073
1.891406e-06,0.0087544
1.891806e-06,0.0111073
1.892206e-06,0.0111073
1.892606e-06,0.0134602
1.893006e-06,0.0111073
1.893406e-06,0.0111073
1.893806e-06,0.0087544
1.894206e-06,0.00640152
1.894606e-06,0.00640152
1.895006e-06,0.0087544
1.895406e-06,0.0111073
1.895806e-06,0.0087544
1.896206e-06,0.0087544
1.896606e-06,0.0111073
1.897006e-06,0.0134602
1.897406e-06,0.0111073
1.897806e-06,0.0087544
1.898206e-06,0.0134602
1.898606e-06,0.0134602
1.899006e-06,0.0134602
1.899406e-06,0.0111073
1.899806e-06,0.0111073
1.900206e-06,0.0111073
1.900606e-06,0.0087544
1.901006e-06,0.0087544
1.901406e-06,0.0111073
1.901806e-06,0.0111073
1.902206e-06,0.0111073
1.902606e-06,0.0111073
1.903006e-06,0.0134602
1.903406e-06,0.015813
1.903806e-06,0.0181659
1.904206e-06,0.015813
1.904606e-06,0.0134602
1.905006e-06,0.0087544
1.905406e-06,0.00640152
1.905806e-06,0.00640152
1.906206e-06,0.0111073
1.906606e-06,0.0111073
1.907006e-06,0.0087544
1.907406e-06,0.0087544
1.907806e-06,0.0087544
1.908206e-06,0.0111073
1.908606e-06,0.0087544
1.909006e-06,0.0087544
1.909406e-06,0.0087544
1.909806e-06,0.00640152
1.910206e-06,0.0087544
1.910606e-06,0.0134602
1.911006e-06,0.0134602
1.911406e-06,0.0134602
1.911806e-06,0.0111073
1.912206e-06,0.0087544
1.912606e-06,0.0111073
1.913006e-06,0.0111073
1.913406e-06,0.0087544
1.913806e-06,0.0087544
1.914206e-06,0.0111073
1.914606e-06,0.0134602
1.915006e-06,0.0111073
1.915406e-06,0.0111073
1.915806e-06,0.0087544
1.916206e-06,0.0111073
1.916606e-06,0.0111073
1.917006e-06,0.0111073
1.917406e-06,0.0134602
1.917806e-06,0.015813
1.918206e-06,0.0134602
1.918606e-06,0.0111073
1.919006e-06,0.0087544
1.919406e-06,0.0087544
1.919806e-06,0.0087544
1.920206e-06,0.0111073
1.920606e-06,0.0111073
1.921006e-06,0.0087544
1.921406e-06,0.00640152
1.921806e-06,0.00640152
1.922206e-06,0.00640152
1.922606e-06,0.0087544
1.923006e-06,0.0087544
1.923406e-06,0.0087544
1.923806e-06,0.0087544
1.924206e-06,0.0111073
1.924606e-06,0.0111073
1.925006e-06,0.0111073
1.925406e-06,0.0111073
1.925806e-06,0.0134602
1.926206e-06,0.0134602
1.926606e-06,0.0111073
1.927006e-06,0.00640152
1.927406e-06,0.00640152
1.927806e-06,0.0087544
1.928206e-06,0.0111073
1.928606e-06,0.0087544
1.929006e-06,0.00640152
1.929406e-06,0.0087544
1.929806e-06,0.0087544
1.930206e-06,0.00640152
1.930606e-06,0.00404864
1.931006e-06,0.00169576
1.931406e-06,0.00404864
1.931806e-06,0.0087544
1.932206e-06,0.0087544
1.932606e-06,0.00640152
1.933006e-06,0.00640152
1.933406e-06,0.0087544
1.933806e-06,0.0087544
1.934206e-06,0.0087544
1.934606e-06,0.00640152
1.935006e-06,0.00640152
1.935406e-06,0.0111073
1.935806e-06,0.0181659
1.936206e-06,0.0205188
1.936606e-06,0.0181659
1.937006e-06,0.0134602
1.937406e-06,0.0134602
1.937806e-06,0.015813
1.938206e-06,0.015813
1.938606e-06,0.0111073
1.939006e-06,0.00640152
1.939406e-06,0.00640152
1.939806e-06,0.0087544
1.940206e-06,0.0087544
1.940606e-06,0.00169576
1.941006e-06,0.00169576
1.941406e-06,0.00640152
1.941806e-06,0.0111073
1.942206e-06,0.0111073
1.942606e-06,0.0111073
1.943006e-06,0.0134602
1.943406e-06,0.015813
1.943806e-06,0.0134602
1.944206e-06,0.0087544
1.944606e-06,0.00640152
1.945006e-06,0.00404864
1.945406e-06,0.00404864
1.945806e-06,0.0087544
1.946206e-06,0.0111073
1.946606e-06,0.0111073
1.947006e-06,0.0111073
1.947406e-06,0.0134602
1.947806e-06,0.0134602
1.948206e-06,0.0087544
1.948606e-06,0.00640152
1.949006e-06,0.0111073
1.949406e-06,0.0134602
1.949806e-06,0.015813
1.950206e-06,0.0134602
1.950606e-06,0.0111073
1.951006e-06,0.0111073
1.951406e-06,0.0134602
1.951806e-06,0.0134602
1.952206e-06,0.015813
1.952606e-06,0.015813
1.953006e-06,0.0111073
1.953406e-06,0.0111073
1.953806e-06,0.0134602
1.954206e-06,0.015813
1.954606e-06,0.0134602
1.955006e-06,0.0111073
1.955406e-06,0.0111073
1.955806e-06,0.0111073
1.956206e-06,0.0111073
1.956606e-06,0.0087544
1.957006e-06,0.00640152
1.957406e-06,0.00640152
1.957806e-06,0.0087544
1.958206e-06,0.0111073
1.958606e-06,0.0087544
1.959006e-06,0.0087544
1.959406e-06,0.0087544
1.959806e-06,0.0111073
1.960206e-06,0.0111073
1.960606e-06,0.0087544
1.961006e-06,0.00404864
1.961406e-06,0.00640152
1.961806e-06,0.0087544
1.962206e-06,0.0111073
1.962606e-06,0.0111073
1.963006e-06,0.0087544
1.963406e-06,0.0087544
1.963806e-06,0.0134602
1.964206e-06,0.0134602
1.964606e-06,0.0087544
1.965006e-06,0.00640152
1.965406e-06,0.0087544
1.965806e-06,0.0087544
1.966206e-06,0.0087544
1.966606e-06,0.0087544
1.967006e-06,0.0111073
1.967406e-06,0.0134602
1.967806e-06,0.0134602
1.968206e-06,0.0134602
1.968606e-06,0.0111073
1.969006e-06,0.0111073
1.969406e-06,0.0087544
1.969806e-06,0.00640152
1.970206e-06,0.0087544
1.970606e-06,0.0111073
1.971006e-06,0.0111073
1.971406e-06,0.0111073
1.971806e-06,0.0087544
1.972206e-06,0.0087544
1.972606e-06,0.00640152
1.973006e-06,0.00640152
1.973406e-06,0.0087544
1.973806e-06,0.0087544
1.974206e-06,0.0087544
1.974606e-06,0.0111073
1.975006e-06,0.0134602
1.975406e-06,0.0134602
1.975806e-06,0.0134602
1.976206e-06,0.0134602
1.976606e-06,0.0134602
1.977006e-06,0.0134602
1.977406e-06,0.0111073
1.977806e-06,0.0087544
1.978206e-06,0.0087544
1.978606e-06,0.0111073
1.979006e-06,0.0087544
1.979406e-06,0.0111073
1.979806e-06,0.0134602
1.980206e-06,0.0111073
1.980606e-06,0.0111073
1.981006e-06,0.0111073
1.981406e-06,0.0087544
1.981806e-06,0.0087544
1.982206e-06,0.0087544
1.982606e-06,0.0111073
1.983006e-06,0.0111073
1.983406e-06,0.0087544
1.983806e-06,0.0087544
1.984206e-06,0.0111073
1.984606e-06,0.0111073
1.985006e-06,0.0087544
1.985406e-06,0.00640152
1.985806e-06,0.00640152
1.986206e-06,0.00640152
1.986606e-06,0.00640152
1.987006e-06,0.0111073
1.987406e-06,0.0134602
1.987806e-06,0.015813
1.988206e-06,0.0134602
1.988606e-06,0.0111073
1.989006e-06,0.0111073
1.989406e-06,0.015813
1.989806e-06,0.015813
1.990206e-06,0.0134602
1.990606e-06,0.0134602
1.991006e-06,0.0111073
1.991406e-06,0.00640152
1.991806e-06,0.00404864
1.992206e-06,0.00640152
1.992606e-06,0.0087544
1.993006e-06,0.0111073
1.993406e-06,0.0134602
1.993806e-06,0.0111073
1.994206e-06,0.0134602
1.994606e-06,0.0134602
1.995006e-06,0.0111073
1.995406e-06,0.0087544
1.995806e-06,0.0087544
1.996206e-06,0.0087544
